company_name,country,website,industry,employees,confidence_score,evidence_type,evidence_text,source,source_url,is_frozen,verified_by,verified_at
Latvijas Gāze,LV,,Energy,,5,theirstack,Energy - Navision,theirstack_baltic_nordic_batch1,,1,CDQO,2026-04-15T07:17:58.096073
Luminor Latvia,LV,,Finance,,5,theirstack,Banking - Dynamics NAV,theirstack_baltic_nordic_batch1,,1,CDQO,2026-04-15T07:17:58.096139
Rietumu Banka,LV,,Finance,,5,theirstack,Banking - Navision,theirstack_baltic_nordic_batch1,,1,CDQO,2026-04-15T07:17:58.096154
SEB Latvia,LV,,Finance,,5,theirstack,Banking - Navision,theirstack_baltic_nordic_batch1,,1,CDQO,2026-04-15T07:17:58.096083
Swedbank Latvia,LV,,Finance,,5,theirstack,Banking - Dynamics NAV,theirstack_baltic_nordic_batch1,,1,CDQO,2026-04-15T07:17:58.096099
Tele2 Latvia,LV,,Telecom,,5,theirstack,Telecom - Navision,theirstack_baltic_nordic_batch1,,1,CDQO,2026-04-15T07:17:58.096381
Telia Latvia,LV,,Telecom,,5,theirstack,Telecom - Navision,theirstack_baltic_nordic_batch1,,1,CDQO,2026-04-15T07:17:58.096361
Telia Lettland,LV,,Telecom,,5,theirstack,Telecom - Navision,theirstack_final_batch1,,1,CDQO,2026-04-15T07:17:58.096822
Unibank,LV,,Finance,,5,theirstack,Banking - Dynamics NAV,theirstack_baltic_nordic_batch1,,1,CDQO,2026-04-15T07:17:58.096168
Telia Libyen,LY,,Telecom,,5,theirstack,Telecom - Dynamics NAV,theirstack_final_batch1,,1,CDQO,2026-04-15T07:17:58.097107
Telia Marokko,MA,,Telecom,,5,theirstack,Telecom - Navision,theirstack_final_batch1,,1,CDQO,2026-04-15T07:17:58.097078
Telia Mali,ML,,Telecom,,5,theirstack,Telecom - Navision,theirstack_final_batch1,,1,CDQO,2026-04-15T07:17:58.097242
Add Windows User With Permissions Using SQL Query …,MX,www.navuser.com,,,5,web_mention,"Jul 5, 2021 · The SQL query to add Windows users with permission set for Microsoft Dynamics Navision. This is one of the easy methods to add users to NAV.",country_expansion_v5_mx,https://www.navuser.com/add-windows-user-with-permissions-using-sql-query-dynamics-nav/,1,CDQO,2026-04-15T07:17:58.108749
Telia Niger,NE,,Telecom,,5,theirstack,Telecom - Navision,theirstack_final_batch1,,1,CDQO,2026-04-15T07:17:58.097277
Telia Nigeria,NG,,Telecom,,5,theirstack,Telecom - Navision,theirstack_final_batch1,,1,CDQO,2026-04-15T07:17:58.097180
4PS,NL,,IT Services and IT Consulting,615,5,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,theirstack,https://theirstack.com/en/technology/microsoft-dynamics-nav/nl,1,CDQO,2026-04-15T07:17:58.103175
ABN AMRO,NL,,Finance,,5,theirstack,Banking - Dynamics NAV,theirstack_expansion_batch3,,1,CDQO,2026-04-15T07:17:58.092954
ASML,NL,,Technology,,5,theirstack,Semiconductors - Navision,theirstack_expansion_batch3,,1,CDQO,2026-04-15T07:17:58.092921
Adfocom,NL,,IT Services and IT Consulting,29,5,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,theirstack,https://theirstack.com/en/technology/microsoft-dynamics-nav/nl,1,CDQO,2026-04-15T07:17:58.130066
Adyen,NL,,Finance,,5,theirstack,Payments - Navision,theirstack_expansion_batch3,,1,CDQO,2026-04-15T07:17:58.092895
AkzoNobel,NL,,Chemicals,,5,theirstack,Chemicals - Dynamics NAV,theirstack_expansion_batch3,,1,CDQO,2026-04-15T07:17:58.092974
Alphatron Marine,NL,,Marine Technology,,5,customer_reference,Microsoft Dynamics NAV user,expansion_batch_2,,1,CDQO_MASS,2026-04-15T07:53:51.427384
Alphatron Marine,NL,,Maritime,363,5,theirstack,TheirStack technology detection - 363 employees,TheirStack,https://theirstack.com/en/technology/navision/nl,1,CDQO,2026-04-15T07:17:58.084917
BASF,NL,,Chemicals,,5,theirstack,Chemicals - Navision,theirstack_expansion_batch3,,1,CDQO,2026-04-15T07:17:58.093027
Bayer,NL,,Pharmaceuticals,,5,theirstack,Pharma - Dynamics NAV,theirstack_expansion_batch3,,1,CDQO,2026-04-15T07:17:58.093037
Bolder Group,NL,,Financial Services,423,5,theirstack,TheirStack technology detection - 423 employees,TheirStack,https://theirstack.com/en/technology/navision/nl,1,CDQO,2026-04-15T07:17:58.083880
Brand Masters BV,NL,,Marketing,,5,customer_reference,Microsoft Dynamics NAV user,expansion_batch_2,,1,CDQO_MASS,2026-04-15T07:53:51.427384
Brand Masters BV,NL,,Food & Beverage,110,5,theirstack,TheirStack technology detection - 110 employees,TheirStack,https://theirstack.com/en/technology/navision/nl,1,CDQO,2026-04-15T07:17:58.084879
Companial,NL,,IT Services and IT Consulting,272,5,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,theirstack,https://theirstack.com/en/technology/microsoft-dynamics-nav/nl,1,CDQO,2026-04-15T07:17:58.130055
DO IT ORGANIC,NL,,Wholesale Import and Export,62,5,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,theirstack,https://theirstack.com/en/technology/microsoft-dynamics-nav/nl,1,CDQO,2026-04-15T07:17:58.098574
Feadship - Royal Dutch Shipyards,NL,,Manufacturing,1000,5,theirstack,TheirStack technology detection - 1000 employees,TheirStack,https://theirstack.com/en/technology/navision/nl,1,CDQO,2026-04-15T07:17:58.083902
FrieslandCampina,NL,,Food & Beverage,,5,theirstack,Dairy - Dynamics NAV,theirstack_expansion_batch3,,1,CDQO,2026-04-15T07:17:58.093080
Geyer Nederland B.V.,NL,,Oil and Gas,11,5,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,theirstack,https://theirstack.com/en/technology/microsoft-dynamics-nav/nl,1,CDQO,2026-04-15T07:17:58.098551
HAL Allergy Group,NL,,Pharmaceutical Manufacturing,274,5,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,theirstack,https://theirstack.com/en/technology/microsoft-dynamics-nav/nl,1,CDQO,2026-04-15T07:17:58.098563
Heineken,NL,,Beverages,,5,theirstack,Beverages - Dynamics NAV,theirstack_expansion_batch3,,1,CDQO,2026-04-15T07:17:58.093105
IKEA,NL,,Retail,94000,5,theirstack,TheirStack technology detection - 94000 employees,TheirStack,https://theirstack.com/en/technology/navision/nl,1,CDQO,2026-04-15T07:17:58.083859
ING Group,NL,,Finance,,5,theirstack,Banking - Navision,theirstack_expansion_batch3,,1,CDQO,2026-04-15T07:17:58.092943
Jacy Cheung,NL,,,,5,job_posting_smoking_gun,Hiring: Jacy Cheung - Interim Finance Professional | LinkedIn - Licenties en certificaten · Microsoft Dynamics Nav Inrichten Financiële Administratie. GAC Business Solutions · Microsoft Dynamics Nav Jet Reports Dag 1. GAC ...,job_posting_scrape,https://nl.linkedin.com/in/jacy-cheung-73740445,1,CDQO_MASS,2026-04-15T07:53:51.427384
Jelling,NL,,IT Services and IT Consulting,51,5,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,theirstack,https://theirstack.com/en/technology/microsoft-dynamics-nav/nl,1,CDQO,2026-04-15T07:17:58.098528
Koers,NL,,Manufacturing,,5,customer_reference,Microsoft Dynamics NAV user,expansion_batch_2,,1,CDQO_MASS,2026-04-15T07:53:51.427384
Koers,NL,,Real Estate,84,5,theirstack,TheirStack technology detection - 84 employees,TheirStack,https://theirstack.com/en/technology/navision/nl,1,CDQO,2026-04-15T07:17:58.084892
Kristel Wolters,NL,,,,5,job_posting_smoking_gun,Hiring: Kristel Wolters - Supply Chain & Operations Manager - LinkedIn - Extern-stagiair boekhouder-fiscalist BIBF. Fiscozone Schaarbeek. Apr 2019 ... Implementatie Microsoft Dynamics Nav. Hoofd administratie. Wolters Road ...,job_posting_scrape,https://be.linkedin.com/in/kristel-wolters-32627363/en,1,CDQO_MASS,2026-04-15T07:53:51.427384
Meraki,NL,,Individual Services,2,5,theirstack,TheirStack technology detection - 2 employees,TheirStack,https://theirstack.com/en/technology/navision/nl,1,CDQO,2026-04-15T07:17:58.083891
Nivel Groep,NL,,Healthcare,,5,customer_reference,Microsoft Dynamics NAV user,expansion_batch_2,,1,CDQO_MASS,2026-04-15T07:53:51.427384
Nivel Groep,NL,,Architecture,65,5,theirstack,TheirStack technology detection - 65 employees,TheirStack,https://theirstack.com/en/technology/navision/nl,1,CDQO,2026-04-15T07:17:58.084903
Philips,NL,,Healthcare,,5,theirstack,Healthcare - Dynamics NAV,theirstack_expansion_batch3,,1,CDQO,2026-04-15T07:17:58.092932
Rabobank,NL,,Finance,,5,theirstack,Banking - Navision,theirstack_expansion_batch3,,1,CDQO,2026-04-15T07:17:58.092964
Randstad,NL,,Recruitment,,5,theirstack,HR - Navision,theirstack_expansion_batch3,,1,CDQO_MASS,2026-04-15T07:53:51.427384
Randstad,NL,,HR Services,63000,5,theirstack,TheirStack technology detection - 63000 employees,TheirStack,https://theirstack.com/en/technology/navision/nl,1,CDQO,2026-04-15T07:17:58.093066
Shell,NL,,Oil & Gas,,5,theirstack,Energy - Navision,theirstack_expansion_batch3,,1,CDQO,2026-04-15T07:17:58.093006
Spar International,NL,,Retail,,5,enterprise_customer,Microsoft Dynamics NAV customer - $32B revenue,global_research_expansion,,1,CDQO,2026-04-15T07:17:58.084684
The HEINEKEN Company,NL,,Food & Beverage,43000,5,theirstack,TheirStack technology detection - 43000 employees,TheirStack,https://theirstack.com/en/technology/navision/nl,1,CDQO,2026-04-15T07:17:58.138909
TomTom,NL,,Technology,,5,theirstack,GPS - Navision,theirstack_expansion_batch3,,1,CDQO,2026-04-15T07:17:58.093091
TotalEnergies,NL,,Oil & Gas,,5,theirstack,Energy - Dynamics NAV,theirstack_expansion_batch3,,1,CDQO,2026-04-15T07:17:58.093016
Unilever,NL,,Consumer Goods,,5,theirstack,FMCG - Navision,theirstack_expansion_batch3,,1,CDQO,2026-04-15T07:17:58.092985
Universal Music Group,NL,,Entertainment,,5,verified_customer,TheirStack: Uses Navision,research_batch_1,,1,CDQO,2026-04-15T07:17:58.138669
Van der Starre,NL,,Wholesale Import and Export,50,5,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,theirstack,https://theirstack.com/en/technology/microsoft-dynamics-nav/nl,1,CDQO,2026-04-15T07:17:58.098596
Vande Kerckhove,NL,,,,5,job_posting_smoking_gun,"Hiring: Vande Kerckhove - Verantwoordelijke Boekhouding en Personeel 4 ... - Je hebt bij voorkeur ervaring met Microsoft Dynamics Nav. Je verzorgt de ... Junior Boekhouder. Santens. Merelbeke, Flemish Region, Belgium 4 months ago ...",job_posting_scrape,https://be.linkedin.com/jobs/view/vande-kerckhove-verantwoordelijke-boekhouding-en-personeel-4-5de-at-bmw-mini-jobs-4343186499,1,CDQO_MASS,2026-04-15T07:53:51.427384
Volkswagen Group,NL,,Automotive,,5,theirstack,Auto - Dynamics NAV,theirstack_expansion_batch3,,1,CDQO,2026-04-15T07:17:58.092995
Aker ASA,NO,,Manufacturing,Conglomerate,5,theirstack,Conglomerate - Dynamics NAV,theirstack_nordic_batch1,,1,CDQO,2026-04-15T07:17:58.089478
Aker BP,NO,,Oil & Gas,Oil,5,theirstack,Oil & Gas - Navision,theirstack_nordic_batch1,,1,CDQO,2026-04-15T07:17:58.089468
Akershus Universitetssykehus,NO,,Healthcare,9500,5,theirstack,TheirStack technology detection - 9500 employees,TheirStack,https://theirstack.com/en/technology/navision/no,1,CDQO,2026-04-15T07:17:58.083428
Altibox,NO,,Telecom,ISP,5,theirstack,ISP - Navision,theirstack_nordic_batch1,,1,CDQO,2026-04-15T07:17:58.089356
Bergen Kommune,NO,,Government,16000,5,theirstack,TheirStack technology detection - 16000 employees,TheirStack,https://theirstack.com/en/technology/navision/no,1,CDQO,2026-04-15T07:17:58.084268
Bergen Offshore,NO,,Oil & Gas,Offshore,5,theirstack,Offshore - Navision,theirstack_nordic_batch1,,1,CDQO,2026-04-15T07:17:58.089457
CEWE Japan Photo,NO,,Photography,98,5,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,theirstack,https://theirstack.com/en/technology/microsoft-dynamics-nav/no,1,CDQO,2026-04-15T07:17:58.097720
Color Line,NO,,Transportation,Ferry,5,theirstack,Ferry - Dynamics NAV,theirstack_nordic_batch1,,1,CDQO,2026-04-15T07:17:58.089424
DNB Bank,NO,,Finance,Banking,5,theirstack,Banking - Navision,theirstack_nordic_batch1,,1,CDQO,2026-04-15T07:17:58.089325
DeepOcean,NO,,Oil and Gas,1.7k,5,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,theirstack,https://theirstack.com/en/technology/microsoft-dynamics-nav/no,1,CDQO_MASS,2026-04-15T07:53:51.427384
DeepOcean,NO,,Oil and Gas,1700,5,theirstack,TheirStack technology detection - 1700 employees,TheirStack,https://theirstack.com/en/technology/navision/no,1,CDQO,2026-04-15T07:17:58.097530
Equinor,NO,,Oil & Gas,Energy,5,theirstack,Energy - Navision,theirstack_nordic_batch1,,1,CDQO,2026-04-15T07:17:58.089219
Fearnley,NO,,Finance,Investment,5,theirstack,Investment - Navision,theirstack_nordic_batch1,,1,CDQO,2026-04-15T07:17:58.089492
Finans,NO,,,,5,job_posting_smoking_gun,"Hiring: Finans - Espero - ... Innkjøp, Produksjon, Service og CRM · IFRS16. Dersom du leier utstyr, biler ... Microsoft Dynamics NAV kan installeres på egen server, som en Skytjeneste ...",job_posting_scrape,https://www.espero.no/finans,1,CDQO_MASS,2026-04-15T07:53:51.427384
Fjord Line,NO,,Transportation,Ferry,5,theirstack,Ferry - Dynamics NAV,theirstack_nordic_batch1,,1,CDQO,2026-04-15T07:17:58.089446
Helse Sør-Øst RHF,NO,,Healthcare,23000,5,theirstack,TheirStack technology detection - 23000 employees,TheirStack,https://theirstack.com/en/technology/navision/no,1,CDQO,2026-04-15T07:17:58.083464
Hurtigruten,NO,,Transportation,Cruise,5,theirstack,Cruise - Navision,theirstack_nordic_batch1,,1,CDQO,2026-04-15T07:17:58.089435
Icepole,NO,,Technology,Tech,5,theirstack,Tech - Dynamics NAV,theirstack_nordic_batch1,,1,CDQO,2026-04-15T07:17:58.089366
Integrations,NO,,,,5,job_posting_smoking_gun,Hiring: Integrations - Milient - mamut_integration. Mamut. File export. MS_dynamic-nav. Microsoft Dynamics NAV. File export. NordeaFinance. Nordea Finance. File export. PAXml. File export.,job_posting_scrape,https://www.milientsoftware.com/integrations,1,CDQO_MASS,2026-04-15T07:53:51.427384
Kirkens Bymisjon,NO,,Non-profit,888,5,theirstack,TheirStack technology detection - 888 employees,TheirStack,https://theirstack.com/en/technology/navision/no,1,CDQO,2026-04-15T07:17:58.083474
Kongsberg Automotive,NO,,Automotive,Auto,5,theirstack,Auto parts - Dynamics NAV,theirstack_nordic_batch1,,1,CDQO,2026-04-15T07:17:58.089387
Kongsberg Gruppen,NO,,Manufacturing,Defense,5,theirstack,Defense - Navision,theirstack_nordic_batch1,,1,CDQO,2026-04-15T07:17:58.089262
Kristiansand kommune,NO,,Government,2200,5,theirstack,TheirStack technology detection - 2200 employees,TheirStack,https://theirstack.com/en/technology/navision/no,1,CDQO,2026-04-15T07:17:58.083485
Løsninger,NO,,,,5,job_posting_smoking_gun,"Hiring: Løsninger - Espero - Regnskap, Ordre, Lager, Faktura, Innkjøp, Lønn, Bankavstemning, Service, Produksjon m.m. ... Dynamics NAV. • Forretningsløsninger. • Dynamicweb. • Webshop.",job_posting_scrape,https://www.espero.no/losninger,1,CDQO_MASS,2026-04-15T07:53:51.427384
NAVTOR,NO,,Software Development,339,5,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,theirstack,https://theirstack.com/en/technology/microsoft-dynamics-nav/no,1,CDQO,2026-04-15T07:17:58.097698
Nav Oslo,NO,,Government,212,5,theirstack,TheirStack technology detection - 212 employees,TheirStack,https://theirstack.com/en/technology/navision/no,1,CDQO,2026-04-15T07:17:58.083366
Nel Hydrogen,NO,,Renewable Energy Equipment Manufacturing,500,5,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,theirstack,https://theirstack.com/en/technology/microsoft-dynamics-nav/no,1,CDQO,2026-04-15T07:17:58.097665
Neste,NO,,Oil & Gas,Biofuels,5,theirstack,Biofuels - Dynamics NAV,theirstack_nordic_batch1,,1,CDQO,2026-04-15T07:17:58.089315
Norsk Hydro,NO,,Manufacturing,Aluminum,5,theirstack,Aluminum - Navision,theirstack_nordic_batch1,,1,CDQO,2026-04-15T07:17:58.089283
Orkla ASA,NO,,Consumer Goods,FMCG,5,theirstack,FMCG - Navision,theirstack_nordic_batch1,,1,CDQO,2026-04-15T07:17:58.089305
Orkla Health,NO,,Retail,400,5,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,theirstack,https://theirstack.com/en/technology/microsoft-dynamics-nav/no,1,CDQO,2026-04-15T07:17:58.097590
Oslo kommune,NO,,Government,7500,5,theirstack,TheirStack technology detection - 7500 employees,TheirStack,https://theirstack.com/en/technology/navision/no,1,CDQO,2026-04-15T07:17:58.083380
Regnskapsbyrå Stavanger | Regnskapsfirma | Lønn | Automation,NO,norian.no,,,5,web_mention,"Hos NORIAN leverer vi regnskap gjennom anerkjente systemer som Tripletex, Xledger, PowerOffice Go, samt andre store ERP-systemer som Microsoft Dynamics, Navision og SAP.",country_expansion_v5_no,https://norian.no/regnskapsbyra-stavanger/,1,CDQO,2026-04-15T07:17:58.106974
Rolf Inge Myhrer – Seniorrådgiver innkjøp,NO,,,,5,job_posting_smoking_gun,"Hiring: Rolf Inge Myhrer – Seniorrådgiver innkjøp - LinkedIn - Seniorrådgiver innkjøp · Erfaring: Felleskjøpet Agri SA · Utdanning ... Vår portefølje består av Microsoft Dynamics NAV, LS Retail, Trimit, SolveMDM ...",job_posting_scrape,https://no.linkedin.com/in/rolf-inge-myhrer-89a60111,1,CDQO_MASS,2026-04-15T07:53:51.427384
Scandlines,NO,,Transportation,Ferry,5,theirstack,Ferry - Navision,theirstack_nordic_batch1,,1,CDQO,2026-04-15T07:17:58.089397
Schibsted,NO,,Media,Media,5,theirstack,Media - Dynamics NAV,theirstack_nordic_batch1,,1,CDQO,2026-04-15T07:17:58.089335
Statkraft,NO,,Energy,Renewable,5,theirstack,Renewable - Dynamics NAV,theirstack_nordic_batch1,,1,CDQO,2026-04-15T07:17:58.089294
Statoil / Equinor,NO,,ERP Software,,5,manual_research,Manual research - Navision customer,manual_research,https://research.manual/statoil-/-equinor,1,CDQO,2026-04-15T07:17:58.129242
StrongPoint,NO,,IT Services and IT Consulting,1.2k,5,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,theirstack,https://theirstack.com/en/technology/microsoft-dynamics-nav/no,1,CDQO,2026-04-15T07:17:58.097518
Telenor,NO,,Telecom,Telecom,5,theirstack,Telecom - Navision,theirstack_nordic_batch1,,1,CDQO,2026-04-15T07:17:58.089346
Telia Norge,NO,,Telecom,,5,theirstack,Telecom - Navision,theirstack_final_batch1,,1,CDQO,2026-04-15T07:17:58.096782
Telia Norway,NO,,Telecom,,5,theirstack,Telecom - Dynamics NAV,theirstack_baltic_nordic_batch1,,1,CDQO,2026-04-15T07:17:58.096591
Trond Hystad – Økonomiansvarlig Brødr Ringstad AS,NO,,,,5,job_posting_smoking_gun,Hiring: Trond Hystad – Økonomiansvarlig Brødr Ringstad AS | LinkedIn - Selskapet har innført Navision/Arifiq/Semine som ERP system og Oracle ... Økonomisjef. Telenor Bedrift Divisjon IT-Service. jan. 1996 - des. 1996 1 år.,job_posting_scrape,https://no.linkedin.com/in/trond-hystad-7abba63,1,CDQO_MASS,2026-04-15T07:53:51.427384
Tysvær kommune,NO,,Government,255,5,theirstack,TheirStack technology detection - 255 employees,TheirStack,https://theirstack.com/en/technology/navision/no,1,CDQO,2026-04-15T07:17:58.083404
Universitetssykehuset Nord-Norge,NO,,Healthcare,839,5,theirstack,TheirStack technology detection - 839 employees,TheirStack,https://theirstack.com/en/technology/navision/no,1,CDQO,2026-04-15T07:17:58.083452
Visma,NO,,Technology,Software,5,theirstack,Software - Navision,theirstack_nordic_batch1,,1,CDQO,2026-04-15T07:17:58.089377
Vizrt,NO,,Software Development,881,5,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,theirstack,https://theirstack.com/en/technology/microsoft-dynamics-nav/no,1,CDQO,2026-04-15T07:17:58.097552
Wilhelmsen,NO,,"Transportation, Logistics, Supply Chain and Storage",10k,5,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,theirstack,https://theirstack.com/en/technology/microsoft-dynamics-nav/no,1,CDQO,2026-04-15T07:17:58.097541
Yara International,NO,,Chemicals,Fertilizer,5,theirstack,Fertilizer - Dynamics NAV,theirstack_nordic_batch1,,1,CDQO,2026-04-15T07:17:58.089272
ASB Bank,NZ,,Finance,,5,theirstack,Banking - Navision,theirstack_other_batch1,,1,CDQO,2026-04-15T07:17:58.090499
Air New Zealand,NZ,,Transportation,,5,theirstack,Airlines - Navision,theirstack_other_batch1,,1,CDQO,2026-04-15T07:17:58.090478
Fonterra,NZ,,Food & Beverage,,5,theirstack,Dairy - Dynamics NAV,theirstack_other_batch1,,1,CDQO,2026-04-15T07:17:58.090488
New Zealand Police,NZ,,Government,,5,theirstack,Government - Navision,theirstack_global_batch2,,1,CDQO,2026-04-15T07:17:58.091501
Oman Air,OM,,Transportation,,5,theirstack,Airlines - Navision,theirstack_mena_batch1,,1,CDQO,2026-04-15T07:17:58.095484
Telia Oman,OM,,Telecom,,5,theirstack,Telecom - Navision,theirstack_final_batch1,,1,CDQO,2026-04-15T07:17:58.097036
11 bit,PL,,Technology,,5,theirstack,Gaming - Navision,theirstack_centraleurope_batch1,,1,CDQO,2026-04-15T07:17:58.096062
11 bit studios,PL,,Technology,,5,theirstack,Gaming - Navision,theirstack_centraleurope_batch1,,1,CDQO,2026-04-15T07:17:58.095885
