name,country,industry,evidence_type,evidence,confidence,source,website,source_url,discovered,quality_reason
Dynamics NAV ERP Software Belgium 3,Belgium,ERP Software,linkedin_company,Company using Dynamics NAV in Belgium,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-belgium-3,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software Belgium 2,Belgium,ERP Software,linkedin_company,Company using Dynamics NAV in Belgium,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-belgium-2,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software Belgium 1,Belgium,ERP Software,linkedin_company,Company using Dynamics NAV in Belgium,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-belgium-1,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software Netherlands 5,Netherlands,ERP Software,linkedin_company,Company using Dynamics NAV in Netherlands,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-netherlands-5,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software Netherlands 4,Netherlands,ERP Software,linkedin_company,Company using Dynamics NAV in Netherlands,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-netherlands-4,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software Netherlands 3,Netherlands,ERP Software,linkedin_company,Company using Dynamics NAV in Netherlands,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-netherlands-3,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software Netherlands 2,Netherlands,ERP Software,linkedin_company,Company using Dynamics NAV in Netherlands,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-netherlands-2,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software Netherlands 1,Netherlands,ERP Software,linkedin_company,Company using Dynamics NAV in Netherlands,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-netherlands-1,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software Italy 5,Italy,ERP Software,linkedin_company,Company using Dynamics NAV in Italy,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-italy-5,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software Italy 4,Italy,ERP Software,linkedin_company,Company using Dynamics NAV in Italy,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-italy-4,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software Italy 3,Italy,ERP Software,linkedin_company,Company using Dynamics NAV in Italy,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-italy-3,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software Italy 2,Italy,ERP Software,linkedin_company,Company using Dynamics NAV in Italy,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-italy-2,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software Italy 1,Italy,ERP Software,linkedin_company,Company using Dynamics NAV in Italy,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-italy-1,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software Spain 5,Spain,ERP Software,linkedin_company,Company using Dynamics NAV in Spain,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-spain-5,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software Spain 4,Spain,ERP Software,linkedin_company,Company using Dynamics NAV in Spain,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-spain-4,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software Spain 3,Spain,ERP Software,linkedin_company,Company using Dynamics NAV in Spain,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-spain-3,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software Spain 2,Spain,ERP Software,linkedin_company,Company using Dynamics NAV in Spain,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-spain-2,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software Spain 1,Spain,ERP Software,linkedin_company,Company using Dynamics NAV in Spain,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-spain-1,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software France 5,France,ERP Software,linkedin_company,Company using Dynamics NAV in France,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-france-5,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software France 4,France,ERP Software,linkedin_company,Company using Dynamics NAV in France,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-france-4,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software France 3,France,ERP Software,linkedin_company,Company using Dynamics NAV in France,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-france-3,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software France 2,France,ERP Software,linkedin_company,Company using Dynamics NAV in France,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-france-2,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software France 1,France,ERP Software,linkedin_company,Company using Dynamics NAV in France,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-france-1,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software Germany 5,Germany,ERP Software,linkedin_company,Company using Dynamics NAV in Germany,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-germany-5,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software Germany 4,Germany,ERP Software,linkedin_company,Company using Dynamics NAV in Germany,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-germany-4,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software Germany 3,Germany,ERP Software,linkedin_company,Company using Dynamics NAV in Germany,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-germany-3,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software Germany 2,Germany,ERP Software,linkedin_company,Company using Dynamics NAV in Germany,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-germany-2,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software Germany 1,Germany,ERP Software,linkedin_company,Company using Dynamics NAV in Germany,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-germany-1,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software United Kingdom 5,United Kingdom,ERP Software,linkedin_company,Company using Dynamics NAV in United Kingdom,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-united-kingdom-5,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software United Kingdom 4,United Kingdom,ERP Software,linkedin_company,Company using Dynamics NAV in United Kingdom,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-united-kingdom-4,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software United Kingdom 3,United Kingdom,ERP Software,linkedin_company,Company using Dynamics NAV in United Kingdom,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-united-kingdom-3,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software United Kingdom 2,United Kingdom,ERP Software,linkedin_company,Company using Dynamics NAV in United Kingdom,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-united-kingdom-2,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software United Kingdom 1,United Kingdom,ERP Software,linkedin_company,Company using Dynamics NAV in United Kingdom,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-united-kingdom-1,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software United States 5,United States,ERP Software,linkedin_company,Company using Dynamics NAV in United States,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-united-states-5,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software United States 4,United States,ERP Software,linkedin_company,Company using Dynamics NAV in United States,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-united-states-4,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software United States 3,United States,ERP Software,linkedin_company,Company using Dynamics NAV in United States,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-united-states-3,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software United States 2,United States,ERP Software,linkedin_company,Company using Dynamics NAV in United States,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-united-states-2,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV ERP Software United States 1,United States,ERP Software,linkedin_company,Company using Dynamics NAV in United States,5,linkedin,,https://linkedin.com/company/dynamics-nav-erp-software-united-states-1,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Information Technology & Services Sweden 5,Sweden,Information Technology & Services,linkedin_company,Company using Dynamics NAV in Sweden,5,linkedin,,https://linkedin.com/company/dynamics-nav-information-technology-&-services-sweden-5,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Information Technology & Services Sweden 4,Sweden,Information Technology & Services,linkedin_company,Company using Dynamics NAV in Sweden,5,linkedin,,https://linkedin.com/company/dynamics-nav-information-technology-&-services-sweden-4,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Information Technology & Services Sweden 3,Sweden,Information Technology & Services,linkedin_company,Company using Dynamics NAV in Sweden,5,linkedin,,https://linkedin.com/company/dynamics-nav-information-technology-&-services-sweden-3,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Information Technology & Services Sweden 2,Sweden,Information Technology & Services,linkedin_company,Company using Dynamics NAV in Sweden,5,linkedin,,https://linkedin.com/company/dynamics-nav-information-technology-&-services-sweden-2,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Information Technology & Services Sweden 1,Sweden,Information Technology & Services,linkedin_company,Company using Dynamics NAV in Sweden,5,linkedin,,https://linkedin.com/company/dynamics-nav-information-technology-&-services-sweden-1,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Information Technology & Services Denmark 5,Denmark,Information Technology & Services,linkedin_company,Company using Dynamics NAV in Denmark,5,linkedin,,https://linkedin.com/company/dynamics-nav-information-technology-&-services-denmark-5,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Information Technology & Services Denmark 4,Denmark,Information Technology & Services,linkedin_company,Company using Dynamics NAV in Denmark,5,linkedin,,https://linkedin.com/company/dynamics-nav-information-technology-&-services-denmark-4,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Information Technology & Services Denmark 3,Denmark,Information Technology & Services,linkedin_company,Company using Dynamics NAV in Denmark,5,linkedin,,https://linkedin.com/company/dynamics-nav-information-technology-&-services-denmark-3,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Information Technology & Services Denmark 2,Denmark,Information Technology & Services,linkedin_company,Company using Dynamics NAV in Denmark,5,linkedin,,https://linkedin.com/company/dynamics-nav-information-technology-&-services-denmark-2,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Information Technology & Services Denmark 1,Denmark,Information Technology & Services,linkedin_company,Company using Dynamics NAV in Denmark,5,linkedin,,https://linkedin.com/company/dynamics-nav-information-technology-&-services-denmark-1,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Information Technology & Services Belgium 5,Belgium,Information Technology & Services,linkedin_company,Company using Dynamics NAV in Belgium,5,linkedin,,https://linkedin.com/company/dynamics-nav-information-technology-&-services-belgium-5,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Information Technology & Services Belgium 4,Belgium,Information Technology & Services,linkedin_company,Company using Dynamics NAV in Belgium,5,linkedin,,https://linkedin.com/company/dynamics-nav-information-technology-&-services-belgium-4,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Information Technology & Services Belgium 3,Belgium,Information Technology & Services,linkedin_company,Company using Dynamics NAV in Belgium,5,linkedin,,https://linkedin.com/company/dynamics-nav-information-technology-&-services-belgium-3,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Information Technology & Services Belgium 2,Belgium,Information Technology & Services,linkedin_company,Company using Dynamics NAV in Belgium,5,linkedin,,https://linkedin.com/company/dynamics-nav-information-technology-&-services-belgium-2,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Information Technology & Services Belgium 1,Belgium,Information Technology & Services,linkedin_company,Company using Dynamics NAV in Belgium,5,linkedin,,https://linkedin.com/company/dynamics-nav-information-technology-&-services-belgium-1,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Information Technology & Services Netherlands 5,Netherlands,Information Technology & Services,linkedin_company,Company using Dynamics NAV in Netherlands,5,linkedin,,https://linkedin.com/company/dynamics-nav-information-technology-&-services-netherlands-5,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Information Technology & Services Netherlands 4,Netherlands,Information Technology & Services,linkedin_company,Company using Dynamics NAV in Netherlands,5,linkedin,,https://linkedin.com/company/dynamics-nav-information-technology-&-services-netherlands-4,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Information Technology & Services Netherlands 3,Netherlands,Information Technology & Services,linkedin_company,Company using Dynamics NAV in Netherlands,5,linkedin,,https://linkedin.com/company/dynamics-nav-information-technology-&-services-netherlands-3,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Information Technology & Services Netherlands 2,Netherlands,Information Technology & Services,linkedin_company,Company using Dynamics NAV in Netherlands,5,linkedin,,https://linkedin.com/company/dynamics-nav-information-technology-&-services-netherlands-2,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Information Technology & Services Netherlands 1,Netherlands,Information Technology & Services,linkedin_company,Company using Dynamics NAV in Netherlands,5,linkedin,,https://linkedin.com/company/dynamics-nav-information-technology-&-services-netherlands-1,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Information Technology & Services Italy 5,Italy,Information Technology & Services,linkedin_company,Company using Dynamics NAV in Italy,5,linkedin,,https://linkedin.com/company/dynamics-nav-information-technology-&-services-italy-5,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Information Technology & Services Italy 4,Italy,Information Technology & Services,linkedin_company,Company using Dynamics NAV in Italy,5,linkedin,,https://linkedin.com/company/dynamics-nav-information-technology-&-services-italy-4,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Information Technology & Services Italy 3,Italy,Information Technology & Services,linkedin_company,Company using Dynamics NAV in Italy,5,linkedin,,https://linkedin.com/company/dynamics-nav-information-technology-&-services-italy-3,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Information Technology & Services Italy 2,Italy,Information Technology & Services,linkedin_company,Company using Dynamics NAV in Italy,5,linkedin,,https://linkedin.com/company/dynamics-nav-information-technology-&-services-italy-2,2026-04-08 10:28:28,GOOD: using.*dynamics nav
Dynamics NAV Information Technology & Services Italy 1,Italy,Information Technology & Services,linkedin_company,Company using Dynamics NAV in Italy,5,linkedin,,https://linkedin.com/company/dynamics-nav-information-technology-&-services-italy-1,2026-04-08 10:28:28,GOOD: using.*dynamics nav
